Kepler-1399 b,Kepler-1399,1.638653,0.0269,1.331,0.119,2.77647,1538.961,2311,2558,1.01,0.97,6123,1385.7,14.295,Berger et al. 2018/Morton et al. 2016
Kepler-140 b,Kepler-140,3.25427,0.045,1.506,0.134,4.316077,1868.659,1908,2112,1.19,1.11,6024,583.859,11.989,Berger et al. 2018/ Rowe et al. 2014
Kepler-1401 b,Kepler-1401,11.20066,0.1002,1.68,0.15,6.377875,2218.954,1217,1347,1.1,1.07,5964,1425.43,13.871,Morton et al. 2016
Kepler-1402 b,Kepler-1402,2.033879,0.0303,1.626,0.145,5.675471,2107.908,2594,2870,1.93,0.9,5275,1493.64,13.31,Berger et al. 2018/Morton et al. 2016
Kepler-1406 b,Kepler-1406,11.62906,0.1021,1.1,0.098,1.405501,1140.608,1202,1330,1.12,1.05,5892,572.403,12.227,Morton et al. 2016
Kepler-1408 b,Kepler-1408,2.997932,0.0434,1.188,0.106,1.850127,1287.24,2348,2598,1.74,1.21,6018,535.048,10.976,Berger et al. 2018/Morton et al. 2016
Kepler-1409 b,Kepler-1409,0.764865,0.0154,0.927,0.083,0.76283,871.6837,2213,2449,0.76,0.83,5113,694.89,13.775,Berger et al. 2018/Morton et al. 2016
Kepler-141 b,Kepler-141,3.107675,0.039,0.735,0.066,0.333008,605.3003,1383,1530,0.78,1,5019,301.183,11.955,Berger et al. 2018/ Rowe et al. 2014
Kepler-141 c,Kepler-141,7.010606,0.067,1.501,0.134,4.265118,1858.919,1055,1167,0.78,1,5019,301.183,11.955,Berger et al. 2018/ Rowe et al. 2014
Kepler-1412 b,Kepler-1412,3.614605,0.047,1.005,0.09,1.017972,989.6796,2024,2240,1.53,1.06,5759,755.678,12.146,Berger et al. 2018/Morton et al. 2016
Kepler-1414 b,Kepler-1414,3.515763,0.042,1.196,0.107,1.895009,1300.888,1366,1511,0.8,0.8,5080,570.835,13.361,Berger et al. 2018/Morton et al. 2016
Kepler-1415 b,Kepler-1415,0.636424,0.0139,1.214,0.108,1.998854,1331.786,2461,2723,0.82,0.89,5200,1043.56,14.39,Berger et al. 2018/Morton et al. 2016
Kepler-1416 b,Kepler-1416,1.49515,0.0263,1.379,0.123,3.150967,1627.069,2523,2793,1.39,1.09,5634,949.59,12.942,Berger et al. 2018/Morton et al. 2016
Kepler-1417 b,Kepler-1417,20.35052,0.1468,1.592,0.142,5.262901,2039.059,1147,1269,1.57,1.02,5693,991.845,12.714,Berger et al. 2018/Morton et al. 2016
Kepler-142 b,Kepler-142,2.024152,0.032,1.768,0.158,7.65359,2404.316,2099,2323,1.12,0.99,5759,548.686,12.092,Berger et al. 2018/ Rowe et al. 2014
Kepler-1420 b,Kepler-1420,6.6996,0.0651,1.431,0.128,3.596299,1724.517,1224,1355,0.92,0.82,5288,1054.37,14.396,Berger et al. 2018/Morton et al. 2016
Kepler-1421 b,Kepler-1421,6.913111,0.0765,1.067,0.095,1.260629,1087.299,1792,1984,1.69,1.25,6190,783.401,11.839,Berger et al. 2018/Morton et al. 2016
Kepler-1425 b,Kepler-1425,14.45413,0.115,1.555,0.139,4.838953,1965.085,1297,1436,1.7,0.97,5477,863.873,12.354,Berger et al. 2018/Morton et al. 2016
Kepler-1426 b,Kepler-1426,14.25632,0.1158,1.56,0.139,4.894752,1975.024,1066,1180,1.02,1.02,5831,1697.81,14.032,Morton et al. 2016
Kepler-1427 b,Kepler-1427,0.968972,0.0192,1.1,0.098,1.405501,1140.608,2589,2865,1.01,1.01,5793,1220,14.147,Morton et al. 2016
Kepler-1429 b,Kepler-1429,4.484875,0.0541,1.307,0.117,2.601776,1495.58,1736,1921,1.11,1.05,6220,1214.09,13.775,Berger et al. 2018/Morton et al. 2016
Kepler-1430 b,Kepler-1430,2.46051,0.0327,1.18,0.105,1.806015,1273.645,1386,1534,0.72,0.77,4796,875.523,13.546,Morton et al. 2016
Kepler-1431 b,Kepler-1431,5.866015,0.0643,1.803,0.161,8.208626,2479.532,1661,1838,1.29,1.03,6020,1623.24,14.098,Berger et al. 2018/Morton et al. 2016
Kepler-1434 b,Kepler-1434,8.053336,0.0894,1.438,0.128,3.659524,1737.791,1962,2171,2.32,1.47,6251,775.529,11.067,Berger et al. 2018/Morton et al. 2016
Kepler-1435 b,Kepler-1435,4.453433,0.0564,0.993,0.089,0.975224,971.1733,1913,2118,1.4,1.21,6234,704.211,11.995,Berger et al. 2018/Morton et al. 2016
Kepler-1438 b,Kepler-1438,2.31942,0.0339,0.94,0.084,0.80173,890.9701,1813,2006,0.96,0.97,5530,1154.13,13.513,Morton et al. 2016
Kepler-144 b,Kepler-144,5.885273,0.066,1.311,0.117,2.630326,1502.779,1610,1782,1.18,1.03,6182,384.917,11.05,Berger et al. 2018/ Rowe et al. 2014
Kepler-144 c,Kepler-144,10.10467,0.094,1.309,0.117,2.616023,1499.178,1349,1493,1.18,1.03,6182,384.917,11.05,Berger et al. 2018/ Rowe et al. 2014
Kepler-1443 b,Kepler-1443,2.418113,0.0374,1.111,0.099,1.456346,1158.583,2572,2847,1.62,1.19,6344,593.646,11.337,Berger et al. 2018/Morton et al. 2016
Kepler-1445 b,Kepler-1445,10.60052,0.0984,1.134,0.101,1.566919,1196.496,1387,1535,1.35,1.13,6078,506.357,11.436,Berger et al. 2018/Morton et al. 2016
Kepler-1446 b,Kepler-1446,0.689968,0.0142,0.753,0.067,0.363063,628.7571,2097,2321,0.7,0.81,4848,152.075,10.797,Berger et al. 2018/Morton et al. 2016
Kepler-1448 b,Kepler-1448,12.27066,0.1024,1.524,0.136,4.503164,1903.876,1106,1224,0.89,0.95,6089,768.903,13.38,Berger et al. 2018/Morton et al. 2016
Kepler-1464 c,Kepler-1464,5.327863,0.0601,1.546,0.138,4.739671,1947.242,1898,2101,1.67,1.02,5845,1151.73,12.882,Berger et al. 2018/Morton et al. 2016
Kepler-1468 c,Kepler-1468,3.54553,0.0461,1.93,0.172,10.46761,2759.457,2219,2456,1.78,1.04,5796,1899.24,13.845,Berger et al. 2018/Morton et al. 2016
Kepler-147 b,Kepler-147,12.61058,0.113,1.453,0.13,3.797695,1766.362,1356,1501,1.55,1.01,5943,1042.02,12.786,Berger et al. 2018/ Rowe et al. 2014
Kepler-1471 b,Kepler-1471,3.638994,0.0455,1.262,0.113,2.295759,1415.462,1500,1660,0.88,0.95,5536,978.678,14.037,Berger et al. 2018/Morton et al. 2016
Kepler-1473 b,Kepler-1473,14.42736,0.1194,1.725,0.154,7.009311,2313.066,1138,1259,1.17,1.09,5902,652.253,12.346,Berger et al. 2018/Morton et al. 2016
Kepler-1476 b,Kepler-1476,10.35863,0.0924,1.284,0.115,2.441924,1454.43,1054,1167,0.78,0.98,5891,1002.74,14.227,Berger et al. 2018/Morton et al. 2016
Kepler-148 b,Kepler-148,1.729366,0.028,1.77,0.158,7.684557,2408.591,1731,1916,0.81,0.926,5225,791.163,13.903,Berger et al. 2018/ Rowe et al. 2014
Kepler-1481 b,Kepler-1481,5.94221,0.0596,1.068,0.095,1.264853,1088.901,1032,1143,0.7,0.8,4891,459.076,13.181,Berger et al. 2018/Morton et al. 2016
Kepler-1482 b,Kepler-1482,12.25383,0.0997,1.311,0.117,2.630326,1502.779,1095,1212,1.07,0.88,5428,567.556,12.441,Berger et al. 2018/Morton et al. 2016
Kepler-1483 b,Kepler-1483,9.508516,0.0946,1.366,0.122,3.046159,1603.031,1445,1599,1.38,1.25,6142,1273.78,13.397,Berger et al. 2018/Morton et al. 2016
Kepler-1485 b,Kepler-1485,19.91577,0.1489,1.637,0.146,5.813793,2130.36,1071,1186,1.26,1.11,5980,615.66,12.022,Berger et al. 2018/Morton et al. 2016
Kepler-1493 b,Kepler-1493,15.0218,0.1215,1.41,0.126,3.411343,1684.915,1177,1302,1.29,1.06,5863,555.051,11.925,Morton et al. 2016
Kepler-1497 b,Kepler-1497,8.741998,0.0819,1.66,0.148,6.110832,2177.584,1190,1318,0.95,0.96,5675,21448.65,14.134,Morton et al. 2016
Kepler-150 b,Kepler-150,3.428054,0.044,1.161,0.104,1.704291,1241.567,1539,1704,0.88,0.936,5588,891.092,13.817,Berger et al. 2018/ Rowe et al. 2014
Kepler-1500 b,Kepler-1500,15.03301,0.1192,1.89,0.169,9.713228,2670.12,1230,1361,1.39,1,5848,1217.82,13.476,Berger et al. 2018/Morton et al. 2016
Kepler-1501 b,Kepler-1501,14.55645,0.124,1.148,0.102,1.637111,1219.79,1119,1238,1.13,1.2,6016,749.06,12.661,Berger et al. 2018/Morton et al. 2016
Kepler-1514 c,Kepler-1514,10.51418,0.0997,1.176,0.105,1.784246,1266.867,1362,1507,1.29,1.2,6145,397.292,10.953,Dalba et al. 2020
Kepler-1523 b,Kepler-1523,0.938751,0.0186,1.551,0.138,4.794645,1957.148,2439,2699,0.94,0.97,5568,865.596,13.655,Berger et al. 2018/Morton et al. 2016
Kepler-1525 b,Kepler-1525,2.416601,0.036,0.922,0.082,0.748237,864.3068,1838,2034,1.02,1.07,5605,382.989,11.572,Berger et al. 2018/Morton et al. 2016
Kepler-1526 b,Kepler-1526,3.908632,0.0437,1.939,0.173,10.64299,2779.705,1097,1215,0.681,0.73,4515,555.574,13.928,Morton et al. 2016/Berger et al. 2018
Kepler-1528 b,Kepler-1528,1.79111,0.0291,1.166,0.104,1.730649,1249.979,2068,2289,0.9,1.03,6036,817.534,13.397,Berger et al. 2018/Morton et al. 2016
Kepler-1529 b,Kepler-1529,5.339057,0.0557,1.987,0.177,11.61428,2888.6,1135,1256,0.74,0.81,5054,661.014,13.799,Berger et al. 2018/Morton et al. 2016
Kepler-1530 b,Kepler-1530,2.590443,0.0359,1.581,0.141,5.134179,2016.963,1572,1739,0.81,0.92,5371,489.876,12.798,Berger et al. 2018/Morton et al. 2016
Kepler-1530 c,Kepler-1530,5.322741,0.058,1.665,0.149,6.176823,2187.9,1236,1368,0.81,0.92,5371,489.876,12.798,Berger et al. 2018/Morton et al. 2016
Kepler-1531 b,Kepler-1531,1.138543,0.0224,1.11,0.099,1.45167,1156.945,2904,3214,1.27,1.16,6260,666.334,12.142,Morton et al. 2016
Kepler-1532 b,Kepler-1532,1.093664,0.0201,1.234,0.11,2.118974,1366.426,2310,2557,0.83,0.91,5836,798.246,13.66,Berger et al. 2018/Morton et al. 2016
Kepler-1534 b,Kepler-1534,5.716689,0.0604,1.89,0.169,9.713228,2670.12,1265,1400,0.86,0.9,5442,1107,14.392,Morton et al. 2016
Kepler-1537 b,Kepler-1537,1.444454,0.0233,1.095,0.098,1.382817,1132.471,1884,2086,0.78,0.81,5287,517.292,13.126,Berger et al. 2018/Morton et al. 2016
Kepler-154 e,Kepler-154,3.932765,0.0484,1.652,0.147,6.006304,2161.116,1641,1816,1.07,0.98,5666,915.212,13.389,Berger et al. 2018/Morton et al. 2016
Kepler-154 f,Kepler-154,9.919357,0.0897,1.453,0.13,3.797695,1766.362,1205,1334,1.07,0.98,5666,915.212,13.389,Berger et al. 2018/Morton et al. 2016
Kepler-1541 b,Kepler-1541,8.406912,0.0769,1.061,0.095,1.235494,1077.707,1054,1167,0.83,0.86,5210,416.692,12.451,Berger et al. 2018/Morton et al. 2016
Kepler-1542 b,Kepler-1542,3.951169,0.0479,0.926,0.083,0.759895,870.2065,1695,1876,1.18,0.94,5545,399.114,11.421,Berger et al. 2018/Morton et al. 2016
Kepler-1542 c,Kepler-1542,2.89223,0.0389,0.776,0.069,0.404249,659.1987,1881,2082,1.18,0.94,5545,399.114,11.421,Berger et al. 2018/Morton et al. 2016
Kepler-1542 d,Kepler-1542,5.992737,0.0633,1.007,0.09,1.025226,992.7763,1475,1632,1.18,0.94,5545,399.114,11.421,Berger et al. 2018/Morton et al. 2016
Kepler-1542 e,Kepler-1542,5.101158,0.0568,0.941,0.084,0.80478,892.46,1557,1723,1.18,0.94,5545,399.114,11.421,Berger et al. 2018/Morton et al. 2016
Kepler-1547 b,Kepler-1547,0.69298,0.0159,1.191,0.106,1.866867,1292.352,3165,3502,1.23,1.12,5840,674.695,12.332,Berger et al. 2018/Morton et al. 2016
Kepler-1553 b,Kepler-1553,4.242619,0.0486,1.075,0.096,1.294712,1100.137,1268,1403,0.8,0.85,5073,692.594,13.677,Berger et al. 2018/Morton et al. 2016
Kepler-1556 b,Kepler-1556,8.827135,0.0827,1.643,0.147,5.890256,2142.643,1102,1220,0.86,0.97,5550,944.54,13.998,Berger et al. 2018/Morton et al. 2016
Kepler-1557 b,Kepler-1557,3.740325,0.0488,1.376,0.123,3.126553,1621.51,1799,1991,1.06,1.11,6267,1380.16,14.194,Berger et al. 2018/Morton et al. 2016
Kepler-1558 b,Kepler-1558,3.504704,0.0424,0.698,0.062,0.276911,558.1112,1310,1450,0.74,0.83,5092,325.737,12.204,Berger et al. 2018/Morton et al. 2016
Kepler-1559 b,Kepler-1559,0.971915,0.0183,0.788,0.07,0.427023,675.2882,2244,2484,0.89,0.86,5224,614.827,13.155,Berger et al. 2018/Morton et al. 2016
Kepler-1560 b,Kepler-1560,3.031957,0.0413,0.88,0.079,0.633467,803.2473,1722,1905,0.97,1.02,5767,502.497,12.247,Berger et al. 2018/Morton et al. 2016
Kepler-1561 b,Kepler-1561,1.005207,0.0201,0.944,0.084,0.813981,896.9352,2438,2698,0.96,1.07,5725,839.076,13.453,Berger et al. 2018/Morton et al. 2016
Kepler-1563 b,Kepler-1563,3.432766,0.0445,0.75,0.067,0.357924,624.8251,1675,1854,0.99,1,5765,616.697,12.41,Morton et al. 2016
Kepler-1565 b,Kepler-1565,1.538188,0.0238,1.238,0.11,2.143607,1373.392,1696,1877,0.69,0.76,5113,629.93,13.917,Berger et al. 2018/Morton et al. 2016
Kepler-1566 b,Kepler-1566,0.539915,0.0122,0.73,0.065,0.324988,598.8422,2468,2731,0.75,0.84,5109,466.586,12.946,Berger et al. 2018/Morton et al. 2016
Kepler-1568 b,Kepler-1568,20.92539,0.1529,1.294,0.115,2.510529,1472.27,1030,1140,1.25,1.09,5848,916.313,12.929,Berger et al. 2018/Morton et al. 2016
Kepler-1569 b,Kepler-1569,5.791802,0.068,1.634,0.146,5.775831,2124.228,1644,1819,1.27,1.25,6174,945.454,12.888,Berger et al. 2018/Morton et al. 2016
Kepler-157 b,Kepler-157,1.732342,0.028,1.462,0.13,3.882377,1783.585,2216,2452,1.08,0.958,5791,773.713,12.939,Berger et al. 2018/ Rowe et al. 2014
Kepler-157 d,Kepler-157,7.025735,0.0723,1.674,0.149,6.296897,2206.513,1379,1526,1.08,0.958,5791,773.713,12.939,Berger et al. 2018/Morton et al. 2016
Kepler-1571 b,Kepler-1571,3.385555,0.0473,1.372,0.122,3.094214,1614.109,1785,1976,1.25,1.23,5638,675.303,12.477,Berger et al. 2018/Morton et al. 2016
Kepler-1572 b,Kepler-1572,5.495486,0.0603,1.363,0.122,3.022333,1597.502,1764,1952,1.46,0.97,5819,946.602,12.685,Berger et al. 2018/Morton et al. 2016
Kepler-1573 b,Kepler-1573,2.615755,0.0373,1.33,0.119,2.769028,1537.145,2127,2354,1.2,1.01,6087,1455.36,14.021,Berger et al. 2018/Morton et al. 2016
Kepler-1574 b,Kepler-1574,6.942433,0.0726,1.465,0.131,3.910905,1789.34,1487,1645,1.13,1.06,6117,1384.16,13.972,Berger et al. 2018/Morton et al. 2016
Kepler-1575 b,Kepler-1575,2.553142,0.0359,1.328,0.118,2.754185,1533.514,1917,2122,0.97,0.95,5988,1246.92,14.268,Berger et al. 2018/Morton et al. 2016
Kepler-1576 b,Kepler-1576,6.98472,0.0727,0.895,0.08,0.672883,824.8674,1261,1395,0.93,1.05,5723,460.91,12.197,Berger et al. 2018/Morton et al. 2016
Kepler-1577 b,Kepler-1577,6.305602,0.0615,0.982,0.088,0.937188,954.3212,1017,1126,0.69,0.78,4932,510.029,13.491,Berger et al. 2018/Morton et al. 2016
Kepler-1578 b,Kepler-1578,1.450887,0.0242,1.045,0.093,1.170233,1052.278,2260,2502,0.89,0.9,6050,1064.05,14.157,Berger et al. 2018/Morton et al. 2016
Kepler-1579 b,Kepler-1579,0.849908,0.016,0.84,0.075,0.536499,746.6225,1868,2067,0.7,0.75,4584,370.61,13.439,Morton et al. 2016
Kepler-1581 b,Kepler-1581,6.283855,0.0692,0.824,0.074,0.500887,724.3966,1638,1813,1.39,1.12,5932,493.175,11.331,Berger et al. 2018/Morton et al. 2016
Kepler-1583 b,Kepler-1583,9.328074,0.085,0.699,0.062,0.278331,559.3682,1190,1317,1.06,0.94,5471,403.933,11.693,Berger et al. 2018/Morton et al. 2016
Kepler-1584 b,Kepler-1584,13.39971,0.114,1.588,0.142,5.215827,2031.014,1288,1425,1.21,1.1,6417,1416.31,13.921,Berger et al. 2018/Morton et al. 2016
Kepler-1585 b,Kepler-1585,3.582746,0.0449,1.27,0.113,2.348159,1429.588,1306,1445,0.68,0.94,5448,944.465,14.566,Berger et al. 2018/Morton et al. 2016
Kepler-1586 b,Kepler-1586,15.60492,0.1383,1.061,0.095,1.235494,1077.707,1093,1210,1.16,1.45,6130,552.55,11.964,Berger et al. 2018/Morton et al. 2016
Kepler-1587 b,Kepler-1587,9.406047,0.0895,1.263,0.113,2.302262,1417.225,1407,1557,1.4,1.08,5774,1026.48,12.957,Berger et al. 2018/Morton et al. 2016
Kepler-1588 b,Kepler-1588,7.849317,0.0763,1.177,0.105,1.789671,1268.56,1514,1676,1.44,0.96,5659,924.141,12.766,Berger et al. 2018/Morton et al. 2016
Kepler-1589 b,Kepler-1589,0.991665,0.0206,1.27,0.113,2.348159,1429.588,3016,3338,1.32,1.18,6115,1513.14,13.859,Berger et al. 2018/Morton et al. 2016
Kepler-1590 b,Kepler-1590,7.617608,0.0784,0.964,0.086,0.877268,926.9771,1280,1417,1.04,1.11,5707,771.152,13.025,Berger et al. 2018/Morton et al. 2016
Kepler-1591 b,Kepler-1591,8.185049,0.0821,1.597,0.142,5.322173,2049.132,1602,1773,1.55,1.1,5986,1419.58,13.509,Berger et al. 2018/Morton et al. 2016
Kepler-1592 b,Kepler-1592,3.057101,0.0436,1.937,0.173,10.60383,2775.201,2258,2499,1.61,1.18,6031,1639.47,13.697,Berger et al. 2018/Morton et al. 2016
Kepler-1594 b,Kepler-1594,2.716038,0.0388,0.959,0.086,0.861126,919.4329,1832,2028,0.95,1.06,6010,976.868,13.649,Berger et al. 2018/Morton et al. 2016
Kepler-1595 b,Kepler-1595,4.563805,0.0508,1.127,0.101,1.532648,1184.91,1313,1453,0.79,0.84,5405,845.022,14.04,Berger et al. 2018/Morton et al. 2016
Kepler-1597 b,Kepler-1597,2.946542,0.0433,1.065,0.095,1.25221,1084.099,2174,2406,1.4,1.25,6205,1221.05,13.241,Berger et al. 2018/Morton et al. 2016
Kepler-1598 b,Kepler-1598,4.341951,0.0533,0.799,0.071,0.448697,690.1604,1483,1641,0.93,1.07,5763,619.862,12.734,Berger et al. 2018/Morton et al. 2016
Kepler-160 b,Kepler-160,4.309397,0.0551,1.848,0.165,8.964107,2577.472,1524,1687,1.07,0.922,5616,937.013,13.46,Berger et al. 2018/Heller et al. 2020
Kepler-1601 b,Kepler-1601,2.20922,0.0336,0.828,0.074,0.509626,729.9302,2000,2213,1.07,1.04,5752,644.456,12.602,Berger et al. 2018/Morton et al. 2016
Kepler-1602 b,Kepler-1602,11.17932,0.1046,1.06,0.095,1.23134,1076.111,1202,1330,1.09,1.22,6044,629.804,12.386,Berger et al. 2018/Morton et al. 2016
Kepler-1603 b,Kepler-1603,2.271639,0.036,1.884,0.168,9.60355,2656.812,2936,3249,2.07,1.21,6284,2712.58,14.191,Berger et al. 2018/Morton et al. 2016
Kepler-1604 b,Kepler-1604,0.683684,0.0142,1.71,0.153,6.794054,2281.537,2172,2404,0.74,0.81,4884,541.189,13.389,Berger et al. 2018/Morton et al. 2016
Kepler-1607 b,Kepler-1607,13.64737,0.1168,1.918,0.171,10.23702,2732.544,1572,1739,2.12,1.14,5988,1286.1,12.592,Berger et al. 2018/Morton et al. 2016
Kepler-1611 b,Kepler-1611,5.176243,0.0574,0.81,0.072,0.471152,705.15,1390,1538,0.93,0.94,5605,908.444,13.137,Morton et al. 2016
Kepler-1612 b,Kepler-1612,3.917951,0.048,0.94,0.084,0.80173,890.9701,1442,1595,0.87,0.96,5497,764.726,13.498,Berger et al. 2018/Morton et al. 2016
Kepler-1614 b,Kepler-1614,3.946614,0.0452,1.574,0.14,5.053454,2002.948,1479,1637,0.9,0.79,5381,1191.19,14.588,Berger et al. 2018/Morton et al. 2016
Kepler-1616 b,Kepler-1616,6.762844,0.0746,1.337,0.119,2.82143,1549.877,1867,2066,1.81,1.21,6153,1137.81,12.523,Berger et al. 2018/Morton et al. 2016
Kepler-1618 b,Kepler-1618,6.10826,0.0733,1.409,0.126,3.40271,1683.037,1913,2117,1.71,1.41,6430,1229.25,12.779,Berger et al. 2018/Morton et al. 2016
Kepler-1619 b,Kepler-1619,23.62259,0.1611,1.115,0.099,1.475159,1165.145,1048,1159,1.46,1,5650,734.85,12.232,Berger et al. 2018/Morton et al. 2016
Kepler-162 b,Kepler-162,6.919798,0.069,1.682,0.15,6.405033,2223.106,1476,1634,1.15,0.912,5870,855.641,13.041,Berger et al. 2018/ Rowe et al. 2014
Kepler-1622 b,Kepler-1622,10.81187,0.1047,1.381,0.123,3.167318,1630.779,1359,1504,1.33,1.31,6188,796.477,12.422,Berger et al. 2018/Morton et al. 2016
Kepler-1623 b,Kepler-1623,4.361283,0.0522,1.219,0.109,2.028412,1340.416,1403,1553,0.89,1,5518,837.481,13.715,Berger et al. 2018/Morton et al. 2016
Kepler-1626 b,Kepler-1626,4.13963,0.0579,1.599,0.143,5.346016,2053.166,2068,2289,1.52,1.51,6553,1368.83,13.255,Berger et al. 2018/Morton et al. 2016
Kepler-1629 b,Kepler-1629,3.875958,0.0485,0.669,0.06,0.23797,522.1081,1498,1658,0.88,1.01,5708,336.09,11.595,Berger et al. 2018/Morton et al. 2016
Kepler-163 b,Kepler-163,7.810937,0.078,1.156,0.103,1.678222,1233.174,1134,1255,0.91,0.96,5390,689.814,13.194,Berger et al. 2018/ Rowe et al. 2014
Kepler-1631 b,Kepler-1631,4.095139,0.0496,1.897,0.169,9.842323,2685.677,1664,1841,1.05,0.97,5870,1305.99,14.251,Berger et al. 2018/Morton et al. 2016
Kepler-1637 b,Kepler-1637,6.109603,0.0658,0.89,0.079,0.659553,817.6375,1404,1554,1.02,1.02,5789,567.187,12.142,Morton et al. 2016
Kepler-164 b,Kepler-164,5.03503,0.058,1.545,0.138,4.728731,1945.263,1545,1710,1.04,1.11,5923,890.758,13.254,Berger et al. 2018/ Rowe et al. 2014
Kepler-166 d,Kepler-166,1.554004,0.0252,1.667,0.149,6.203362,2192.031,1774,1963,0.78,0.88,5175,603.53,13.346,Berger et al. 2018/Morton et al. 2016
Kepler-167 b,Kepler-167,4.393163,0.0483,1.519,0.136,4.450621,1894.069,1174,1299,0.74,0.77,4868,341.908,12.446,Berger et al. 2018/Kipping et al. 2016
Kepler-1671 b,Kepler-1671,4.16787,0.0464,1.326,0.118,2.7394,1529.886,1416,1568,0.93,0.87,5136,357.059,11.964,Armstrong et al. 2020
Kepler-168 b,Kepler-168,4.425391,0.056,1.854,0.165,9.068485,2590.634,1825,2020,1.39,1.179,5947,1343.6,13.49,Berger et al. 2018/ Rowe et al. 2014
Kepler-1686 b,Kepler-1686,9.30987,0.0866,1.426,0.127,3.551623,1715.057,1310,1450,1.2,1.02,5715,729.823,12.659,Armstrong et al. 2020
Kepler-1688 b,Kepler-1688,5.62012,0.0608,1.262,0.113,2.295759,1415.462,1564,1731,1.826,0.949,4632,567.45,12.388,Armstrong et al. 2020
Kepler-1689 b,Kepler-1689,8.483,0.0791,0.947,0.084,0.823257,901.4185,1255,1389,1,1.02,5731,294.122,11.065,Armstrong et al. 2020
Kepler-169 b,Kepler-169,3.250619,0.04,1.149,0.103,1.64221,1221.46,1328,1470,0.73,0.86,5046,406.529,12.729,Berger et al. 2018/ Rowe et al. 2014
Kepler-169 c,Kepler-169,6.195469,0.062,1.32,0.118,2.695387,1519.022,1066,1180,0.73,0.86,5046,406.529,12.729,Berger et al. 2018/ Rowe et al. 2014
Kepler-1691 b,Kepler-1691,3.8482,0.0514,1.835,0.164,8.740925,2549.036,1733,1918,1.13,1.11,6000,1267.67,13.812,Armstrong et al. 2020
Kepler-1692 b,Kepler-1692,5.95966,0.0646,1.112,0.099,1.461033,1160.222,1163,1287,0.87,0.87,5146,591.019,13.176,Armstrong et al. 2020
Kepler-1694 b,Kepler-1694,3.89526,0.0426,1.18,0.105,1.806015,1273.645,1289,1426,0.76,0.82,4954,513.329,13.288,Armstrong et al. 2020
Kepler-1695 b,Kepler-1695,4.7329,0.0526,1.119,0.1,1.494146,1171.72,1463,1619,0.99,0.96,5473,791.175,13.438,Armstrong et al. 2020
Kepler-1698 b,Kepler-1698,1.2107,0.0199,1.073,0.096,1.28613,1096.923,1869,2068,0.74,0.82,4975,222.345,11.489,Armstrong et al. 2020
Kepler-1699 b,Kepler-1699,3.49082,0.0417,1.567,0.14,4.973647,1988.968,1431,1584,0.724,0.791,5576,818.759,13.449,Armstrong et al. 2020
Kepler-173 b,Kepler-173,4.263742,0.048,1.512,0.135,4.377805,1880.371,1752,1939,1.1,0.78,5941,833.165,13.081,Berger et al. 2018/ Rowe et al. 2014
Kepler-176 b,Kepler-176,5.433074,0.058,1.552,0.138,4.805694,1959.131,1168,1293,0.8,1.277,5106,527.321,13.097,Berger et al. 2018/ Rowe et al. 2014
Kepler-179 b,Kepler-179,2.735926,0.036,1.694,0.151,6.569735,2248.08,1555,1721,0.83,0.858,5257,605.68,13.278,Berger et al. 2018/ Rowe et al. 2014
Kepler-18 b,Kepler-18,3.504725,0.0447,1.778,0.159,6.9,1693.869,1521,1683,0.92,0.97,5441,433.047,12.189,Berger et al. 2018/ Cochran et al. 2011
Kepler-180 b,Kepler-180,13.81712,0.109,1.846,0.165,8.929507,2573.089,1031,1141,0.93,0.84,5731,695.65,13.057,Berger et al. 2018/ Rowe et al. 2014
Kepler-181 b,Kepler-181,3.137873,0.04,1.395,0.124,3.283496,1656.833,1410,1561,0.8,0.848,5120,609.283,13.364,Berger et al. 2018/ Rowe et al. 2014
Kepler-185 b,Kepler-185,1.6329,0.026,1.021,0.091,1.077047,1014.552,1644,1820,0.73,0.79,5037,466.735,13.05,Berger et al. 2018/ Rowe et al. 2014
Kepler-187 b,Kepler-187,4.938864,0.059,1.882,0.168,9.567189,2652.381,1930,2136,1.61,0.85,5997,1143,12.956,Berger et al. 2018/ Rowe et al. 2014
Kepler-188 b,Kepler-188,2.061897,0.032,1.574,0.14,5.053454,2002.948,2014,2228,1.05,1.051,5706,968.544,13.536,Berger et al. 2018/ Rowe et al. 2014
Kepler-190 b,Kepler-190,2.019999,0.03,1.399,0.125,3.317245,1664.305,1593,1763,0.76,0.84,5138,433.387,12.728,Berger et al. 2018/ Rowe et al. 2014
Kepler-190 c,Kepler-190,3.763024,0.045,1.565,0.14,4.951013,1984.98,1301,1439,0.76,0.84,5138,433.387,12.728,Berger et al. 2018/ Rowe et al. 2014
Kepler-192 d,Kepler-192,6.470276,0.0666,1.161,0.104,1.704291,1241.567,1313,1453,0.99,0.94,5527,651.674,12.892,Berger et al. 2018/Morton et al. 2016
Kepler-194 b,Kepler-194,2.092281,0.032,1.443,0.129,3.705172,1747.296,1976,2187,1.01,0.995,5710,1097.97,13.78,Berger et al. 2018/ Rowe et al. 2014
Kepler-197 b,Kepler-197,5.599308,0.06,1.289,0.115,2.476056,1463.34,1617,1790,1.17,0.903,5945,330.575,10.814,Berger et al. 2018/ Rowe et al. 2014
